,Date,Open,High,Low,Close,Adj Close,Volume
2022-07-19,2022-07-19,57.119999,59.77,53.639999,53.98,53.98,624700
2022-07-20,2022-07-20,52.644001,53.73,49.57,50.369999,50.369999,874500
2022-07-21,2022-07-21,50.040001,50.779999,46.599998,46.700001,46.700001,869400
2022-07-22,2022-07-22,47.970001,51.52,46.799999,50.389999,50.389999,888900
2022-07-25,2022-07-25,50.709999,53.07,49.98,51.880001,51.880001,633400
2022-07-26,2022-07-26,53.009998,56.59,52.490002,56.060001,56.060001,643600
2022-07-27,2022-07-27,52.492001,53.32,46.43,47.040001,47.040001,1427600
2022-07-28,2022-07-28,47.599998,50.75,46.591,47.169998,47.169998,1078000
2022-07-29,2022-07-29,47.380001,48.008999,44.700001,45.43,45.43,629200
2022-08-01,2022-08-01,46.0,46.974998,43.32,45.369999,45.369999,1088400
2022-08-02,2022-08-02,47.040001,47.099998,43.150002,45.5,45.5,1221900
2022-08-03,2022-08-03,44.950001,45.084999,40.98,41.41,41.41,764400
2022-08-04,2022-08-04,40.382,41.75,39.41,40.07,40.07,1100600
2022-08-05,2022-08-05,42.610001,43.349998,40.869999,42.529999,42.529999,1432500
2022-08-08,2022-08-08,42.939999,43.880001,40.18,43.259998,43.259998,1002600
2022-08-09,2022-08-09,44.009998,45.608002,43.720001,44.57,44.57,881100
2022-08-10,2022-08-10,41.029999,42.610001,39.669998,39.75,39.75,997300
2022-08-11,2022-08-11,38.779999,40.759998,37.189999,40.389999,40.389999,828900
2022-08-12,2022-08-12,39.93,40.299999,37.57,37.599998,37.599998,770400
2022-08-15,2022-08-15,38.119999,38.5,36.580002,36.950001,36.950001,579800
2022-08-16,2022-08-16,37.549999,38.830002,36.73,37.689999,37.689999,995500
2022-08-17,2022-08-17,39.02,40.18,38.18,39.439999,39.439999,874600
2022-08-18,2022-08-18,39.57,40.709999,38.580002,39.290001,39.290001,683900
2022-08-19,2022-08-19,40.400002,42.400002,40.029999,41.860001,41.860001,929400
2022-08-22,2022-08-22,43.91,45.560001,43.52,45.220001,45.220001,1066600
2022-08-23,2022-08-23,45.209999,46.158001,43.75,44.990002,44.990002,735600
2022-08-24,2022-08-24,45.52,45.75,42.32,43.709999,43.709999,717900
2022-08-25,2022-08-25,42.299999,42.849998,39.630001,39.68,39.68,774000
2022-08-26,2022-08-26,39.16,44.759998,38.639999,44.759998,44.759998,1562100
2022-08-29,2022-08-29,45.790001,46.610001,43.779999,46.169998,46.169998,1059200
2022-08-30,2022-08-30,45.299999,50.41,44.891998,48.970001,48.970001,1858900
2022-08-31,2022-08-31,46.169998,48.549999,44.823002,48.549999,48.549999,1199900
2022-09-01,2022-09-01,50.189999,52.580002,48.34,48.540001,48.540001,1147000
2022-09-02,2022-09-02,47.799999,52.040001,47.360001,51.34,51.34,1093700
2022-09-06,2022-09-06,51.73,55.009998,51.43,53.57,53.57,1354500
2022-09-07,2022-09-07,53.5,53.959999,49.380001,49.84,49.84,802900
2022-09-08,2022-09-08,51.970001,52.43,49.049999,49.700001,49.700001,1688900
2022-09-09,2022-09-09,48.330002,48.330002,45.330002,45.66,45.66,1112000
2022-09-12,2022-09-12,45.189999,45.25,43.580002,43.610001,43.610001,1053600
2022-09-13,2022-09-13,48.18,52.401001,47.73,52.200001,52.200001,2657100
2022-09-14,2022-09-14,51.560001,53.279999,50.400002,50.959999,50.959999,1276700
2022-09-15,2022-09-15,51.189999,52.580002,48.77,51.799999,51.799999,1343900
2022-09-16,2022-09-16,54.009998,55.689999,52.630001,52.880001,52.880001,1453500
2022-09-19,2022-09-19,53.98,54.055,50.720001,50.77,50.77,1079400
2022-09-20,2022-09-20,52.099998,52.880001,49.865002,51.990002,51.990002,1444100
2022-09-21,2022-09-21,52.130001,56.099998,49.799999,56.029999,56.029999,1567500
2022-09-22,2022-09-22,56.720001,58.68,55.439999,57.869999,57.869999,1201800
2022-09-23,2022-09-23,59.610001,63.689999,59.189999,61.389999,61.389999,2363100
2022-09-26,2022-09-26,61.73,62.549999,57.900002,62.549999,62.549999,1629000
2022-09-27,2022-09-27,59.650002,64.010002,57.630001,62.310001,62.310001,1276600
2022-09-28,2022-09-28,63.27,63.68,55.75,56.700001,56.700001,1251500
2022-09-29,2022-09-29,60.169998,64.419998,59.75,62.330002,62.330002,1530800
2022-09-30,2022-09-30,63.740002,64.599998,58.740002,64.470001,64.470001,1280100
2022-10-03,2022-10-03,64.0,66.175003,60.619999,62.119999,62.119999,1372900
2022-10-04,2022-10-04,57.720001,58.549999,55.119999,56.349998,56.349998,648200
2022-10-05,2022-10-05,58.349998,61.299999,56.029999,57.189999,57.189999,827900
2022-10-06,2022-10-06,57.759998,58.669998,55.314999,57.650002,57.650002,916400
2022-10-07,2022-10-07,61.25,66.349998,60.59,65.610001,65.610001,1106600
2022-10-10,2022-10-10,66.129997,70.080002,65.769997,68.07,68.07,1193000
2022-10-11,2022-10-11,69.980003,75.25,69.25,74.019997,74.019997,1582700
2022-10-12,2022-10-12,74.349998,75.75,71.57,73.669998,73.669998,758900
2022-10-13,2022-10-13,81.550003,83.080002,67.900002,69.0,69.0,1986800
2022-10-14,2022-10-14,67.080002,77.263,66.580002,76.599998,76.599998,1649200
2022-10-17,2022-10-17,71.209999,71.440002,64.610001,65.910004,65.910004,1242400
2022-10-18,2022-10-18,60.25,67.790001,59.799999,65.269997,65.269997,1060500
2022-10-19,2022-10-19,65.539001,67.25,61.43,65.75,65.75,827200
2022-10-20,2022-10-20,66.639999,67.790001,61.369999,67.110001,67.110001,855900
2022-10-21,2022-10-21,69.739998,70.550003,62.27,62.439999,62.439999,1144300
2022-10-24,2022-10-24,67.099998,72.440002,65.335999,66.110001,66.110001,1110400
2022-10-25,2022-10-25,64.279999,64.330002,60.150002,60.66,60.66,611600
2022-10-26,2022-10-26,66.5,67.349998,59.900002,64.309998,64.309998,1271800
2022-10-27,2022-10-27,69.160004,72.489998,67.650002,72.489998,72.489998,1215300
2022-10-28,2022-10-28,75.800003,76.069,69.400002,69.650002,69.650002,872600
2022-10-31,2022-10-31,71.290001,75.050003,69.910004,73.419998,73.419998,762100
2022-11-01,2022-11-01,68.209999,75.589996,67.290001,75.489998,75.489998,919300
2022-11-02,2022-11-02,74.690002,83.940002,72.550003,83.889999,83.889999,1461200
2022-11-03,2022-11-03,86.389999,88.519997,82.019997,87.610001,87.610001,913000
2022-11-04,2022-11-04,78.470001,87.949997,77.5,81.540001,81.540001,1160500
2022-11-07,2022-11-07,79.25,83.839996,78.445999,80.629997,80.629997,364100
2022-11-08,2022-11-08,79.470001,83.800003,77.059998,79.879997,79.879997,754500
2022-11-09,2022-11-09,82.5,88.269997,81.690002,87.970001,87.970001,734100
2022-11-10,2022-11-10,73.209999,76.550003,63.099998,63.240002,63.240002,1556300
2022-11-11,2022-11-11,62.75,64.489998,57.330002,57.77,57.77,930400
2022-11-14,2022-11-14,58.709999,60.080002,54.970001,57.759998,57.759998,846900
2022-11-15,2022-11-15,51.200001,54.759998,49.880001,51.939999,51.939999,1499100
2022-11-16,2022-11-16,53.610001,55.919998,53.360001,55.299999,55.299999,770000
2022-11-17,2022-11-17,58.959999,59.119999,53.783001,55.099998,55.099998,1153200
2022-11-18,2022-11-18,54.5,59.057999,54.5,57.650002,57.650002,799400
2022-11-21,2022-11-21,59.169998,61.759998,58.237999,61.110001,61.110001,667000
2022-11-22,2022-11-22,61.0,63.279999,58.470001,58.610001,58.610001,572000
2022-11-23,2022-11-23,57.790001,57.926998,54.599998,54.990002,54.990002,603200
2022-11-25,2022-11-25,57.130001,57.919998,56.439999,57.700001,57.700001,341500
2022-11-28,2022-11-28,59.220001,60.450001,56.57,59.970001,59.970001,630000
2022-11-29,2022-11-29,57.860001,60.5,57.34,59.57,59.57,461500
2022-11-30,2022-11-30,57.990002,57.990002,46.5,46.5,46.5,1450500
2022-12-01,2022-12-01,46.900002,47.16,44.757,45.619999,45.619999,811100
2022-12-02,2022-12-02,47.740002,48.0,43.98,44.52,44.52,1042900
2022-12-05,2022-12-05,44.720001,46.990002,43.43,46.290001,46.290001,761200
2022-12-06,2022-12-06,46.240002,50.130001,45.830002,49.400002,49.400002,1315800
2022-12-07,2022-12-07,51.365002,52.450001,49.549999,50.939999,50.939999,876800
2022-12-08,2022-12-08,48.84,50.52,46.73,47.099998,47.099998,680400
2022-12-09,2022-12-09,46.5,47.360001,44.700001,47.360001,47.360001,774100
2022-12-12,2022-12-12,47.700001,50.0,47.494999,47.580002,47.580002,642300
2022-12-13,2022-12-13,41.154999,46.5,40.151001,44.888,44.888,1366300
2022-12-14,2022-12-14,45.240002,47.689999,43.875,45.91,45.91,748000
2022-12-15,2022-12-15,48.099998,53.279999,47.779999,52.099998,52.099998,1043400
2022-12-16,2022-12-16,51.389999,53.845001,50.200001,53.529999,53.529999,938400
2022-12-19,2022-12-19,53.779999,57.630001,53.57,56.77,56.77,943900
2022-12-20,2022-12-20,58.630001,59.68,55.540001,57.279999,57.279999,929000
2022-12-21,2022-12-21,56.549999,57.549999,52.459999,53.720001,53.720001,604700
2022-12-22,2022-12-22,56.16,62.459999,55.700001,59.619999,59.619999,987000
2022-12-23,2022-12-23,60.68,62.799999,58.490002,59.490002,59.490002,666200
2022-12-27,2022-12-27,61.23,65.209999,61.139999,65.18,65.18,612500
2022-12-28,2022-12-28,65.75,67.925003,63.470001,67.059998,67.059998,610200
2022-12-29,2022-12-29,63.73,64.709999,58.5,59.57,59.57,651200
2022-12-30,2022-12-30,62.32,62.661999,58.960999,59.119999,59.119999,690000
2023-01-03,2023-01-03,57.040001,63.43,55.779999,61.869999,61.869999,726700
2023-01-04,2023-01-04,60.240002,64.419998,59.505001,60.880001,60.880001,721300
2023-01-05,2023-01-05,62.52,65.57,62.490002,65.459999,65.459999,747600
2023-01-06,2023-01-06,64.860001,68.870003,59.57,60.25,60.25,912600
2023-01-09,2023-01-09,57.09,57.439999,51.901001,55.939999,55.939999,1100800
2023-01-10,2023-01-10,56.700001,56.82,53.119999,53.150002,53.150002,744900
2023-01-11,2023-01-11,52.57,53.290001,49.810001,49.869999,49.869999,868700
2023-01-12,2023-01-12,48.950001,52.91,47.490002,48.040001,48.040001,1282200
2023-01-13,2023-01-13,50.200001,50.200001,46.779999,47.130001,47.130001,1153900
2023-01-17,2023-01-17,46.740002,47.740002,45.119999,45.700001,45.700001,962600
2023-01-18,2023-01-18,44.470001,47.77,43.599998,47.630001,47.630001,1195500
2023-01-19,2023-01-19,49.32,50.299999,48.040001,49.560001,49.560001,1224700
2023-01-20,2023-01-20,47.439999,48.400002,42.636002,42.779999,42.779999,1659800
2023-01-23,2023-01-23,41.509998,42.578999,37.150002,37.630001,37.630001,1834200
2023-01-24,2023-01-24,39.09,39.09,36.958,38.216999,38.216999,1467700
2023-01-25,2023-01-25,40.779999,42.119999,38.07,38.540001,38.540001,2511000
2023-01-26,2023-01-26,35.880001,37.630001,34.93,35.119999,35.119999,1699900
2023-01-27,2023-01-27,35.439999,35.66,31.334999,32.32,32.32,2311400
2023-01-30,2023-01-30,33.349998,35.630001,32.98,35.619999,35.619999,2076500
2023-01-31,2023-01-31,35.580002,35.77,33.34,33.400002,33.400002,1348000
2023-02-01,2023-02-01,32.75,33.411999,28.32,29.23,29.23,2952600
2023-02-02,2023-02-02,25.268999,25.52,22.049999,23.16,23.16,7041500
2023-02-03,2023-02-03,25.49,25.49,22.559999,24.879999,24.879999,7511800
2023-02-06,2023-02-06,25.6,25.99,24.57,25.709999,25.709999,3569400
2023-02-07,2023-02-07,25.530001,26.290001,23.518,23.83,23.83,3716400
2023-02-08,2023-02-08,24.15,25.389999,23.559999,24.940001,24.940001,2126300
2023-02-09,2023-02-09,23.59,25.98,23.481001,25.58,25.58,2974300
2023-02-10,2023-02-10,26.525999,28.040001,25.879999,27.41,27.41,3658600
2023-02-13,2023-02-13,26.892,27.719999,25.370001,25.83,25.83,2561700
2023-02-14,2023-02-14,26.469999,27.1,23.82,24.09,24.09,4343300
2023-02-15,2023-02-15,24.559999,25.049999,23.629999,23.629999,23.629999,2691600
2023-02-16,2023-02-16,24.969999,26.190001,24.16,26.190001,26.190001,3075000
2023-02-17,2023-02-17,27.0,28.35,26.73,27.15,27.15,4441900
2023-02-21,2023-02-21,28.280001,29.34,27.27,29.32,29.32,2475600
2023-02-22,2023-02-22,29.290001,30.049999,28.221001,29.139999,29.139999,2592500
2023-02-23,2023-02-23,27.139999,29.25,26.940001,27.530001,27.530001,2844700
2023-02-24,2023-02-24,29.200001,29.99,28.799999,29.18,29.18,2727700
2023-02-27,2023-02-27,27.9,28.32,27.290001,27.9,27.9,1979600
2023-02-28,2023-02-28,28.0,28.07,26.879999,27.85,27.85,1640100
2023-03-01,2023-03-01,27.92,28.950001,27.639999,28.889999,28.889999,1806000
2023-03-02,2023-03-02,30.98,31.32,29.26,29.639999,29.639999,2135500
2023-03-03,2023-03-03,28.889999,29.07,26.82,26.889999,26.889999,2609600
2023-03-06,2023-03-06,26.41,27.209999,25.559999,27.16,27.16,2167800
2023-03-07,2023-03-07,27.08,28.190001,26.23,27.870001,27.870001,3614600
2023-03-08,2023-03-08,27.950001,28.559999,27.059999,27.209999,27.209999,1698500
2023-03-09,2023-03-09,27.25,29.549999,26.091999,29.309999,29.309999,3047700
2023-03-10,2023-03-10,29.290001,31.177999,28.530001,30.690001,30.690001,3905800
2023-03-13,2023-03-13,31.858,32.917999,28.361,29.781,29.781,3508700
2023-03-14,2023-03-14,28.26,28.299999,26.299999,26.370001,26.370001,3516100
2023-03-15,2023-03-15,27.290001,27.709999,25.23,25.41,25.41,3551700
2023-03-16,2023-03-16,25.530001,25.83,22.6,22.67,22.67,3685100
2023-03-17,2023-03-17,22.639999,23.719999,22.1,23.23,23.23,2971200
2023-03-20,2023-03-20,23.66,24.620001,23.219999,23.26,23.26,2191900
2023-03-21,2023-03-21,22.58,23.059999,21.530001,21.709999,21.709999,2540700
2023-03-22,2023-03-22,21.68,22.66,20.200001,22.66,22.66,3114500
2023-03-23,2023-03-23,21.35,21.9,20.09,20.950001,20.950001,3836000
2023-03-24,2023-03-24,21.15,21.860001,20.940001,21.139999,21.139999,2170800
2023-03-27,2023-03-27,20.91,22.110001,20.639,21.76,21.76,2371000
2023-03-28,2023-03-28,21.98,23.049999,21.889999,22.41,22.41,1562200
2023-03-29,2023-03-29,21.49,21.83,20.959999,21.08,21.08,1782500
2023-03-30,2023-03-30,20.5,20.639999,19.959999,20.190001,20.190001,1977000
2023-03-31,2023-03-31,20.24,20.309999,18.514999,18.549999,18.549999,2687600
2023-04-03,2023-04-03,19.25,19.68,18.969999,19.040001,19.040001,1719600
2023-04-04,2023-04-04,18.879999,19.23,18.48,18.950001,18.950001,2391500
2023-04-05,2023-04-05,19.299999,20.690001,19.271,20.27,20.27,3094800
2023-04-06,2023-04-06,20.77,21.23,19.65,19.719999,19.719999,2549200
2023-04-10,2023-04-10,20.51,21.0,19.629999,19.690001,19.690001,2181300
2023-04-11,2023-04-11,19.91,20.690001,19.84,20.549999,20.549999,2152600
2023-04-12,2023-04-12,20.0,21.360001,19.84,21.33,21.33,3017300
2023-04-13,2023-04-13,20.66,20.690001,19.610001,19.780001,19.780001,2677300
2023-04-14,2023-04-14,20.15,20.59,19.530001,19.82,19.82,2930300
2023-04-17,2023-04-17,20.16,20.75,19.860001,20.02,20.02,1825800
2023-04-18,2023-04-18,19.43,20.309999,19.291,20.0,20.0,2286100
2023-04-19,2023-04-19,20.879999,20.950001,19.98,20.26,20.26,3307900
2023-04-20,2023-04-20,21.209999,21.43,20.379999,21.139999,21.139999,4905900
2023-04-21,2023-04-21,21.16,21.610001,20.75,20.9,20.9,2813300
2023-04-24,2023-04-24,20.959999,21.85,20.52,21.26,21.26,3538900
2023-04-25,2023-04-25,21.700001,22.98,21.67,22.93,22.93,3606300
2023-04-26,2023-04-26,21.33,21.76,20.700001,21.57,21.57,5919000
2023-04-27,2023-04-27,20.191999,20.57,19.087999,19.200001,19.200001,6744600
2023-04-28,2023-04-28,19.42,20.02,18.85,18.92,18.92,4289900
2023-05-01,2023-05-01,18.98,19.538,18.77,18.969999,18.969999,3761700
2023-05-02,2023-05-02,19.1,19.85,18.84,19.51,19.51,3574600
2023-05-03,2023-05-03,19.969999,20.337999,19.209999,20.200001,20.200001,4649000
2023-05-04,2023-05-04,20.17,20.25,18.98,19.690001,19.690001,3115700
2023-05-05,2023-05-05,19.41,19.52,18.219999,18.49,18.49,4436800
2023-05-08,2023-05-08,18.299999,18.475,17.490999,17.58,17.58,2993800
2023-05-09,2023-05-09,17.879999,17.879999,17.5,17.68,17.68,2001400
2023-05-10,2023-05-10,17.08,17.32,16.469999,16.709999,16.709999,5921900
2023-05-11,2023-05-11,16.57,16.73,16.08,16.25,16.25,4044800
2023-05-12,2023-05-12,16.15,17.1,16.021,16.700001,16.700001,6527400
2023-05-15,2023-05-15,16.67,16.969999,16.309999,16.379999,16.379999,3041500
2023-05-16,2023-05-16,16.6,16.6,15.59,15.95,15.95,3596800
2023-05-17,2023-05-17,15.78,15.833,14.98,15.09,15.09,4946000
2023-05-18,2023-05-18,14.8,14.8,13.46,13.49,13.49,6946900
2023-05-19,2023-05-19,13.67,14.06,13.52,13.91,13.91,4691500
2023-05-22,2023-05-22,14.03,14.04,13.34,13.58,13.58,4812500
2023-05-23,2023-05-23,13.92,14.14,13.39,14.09,14.09,5473600
2023-05-24,2023-05-24,14.489,14.525,13.808,14.02,14.02,7219600
2023-05-25,2023-05-25,12.84,13.339,12.68,12.96,12.96,5971400
2023-05-26,2023-05-26,12.87,12.95,11.55,11.69,11.69,6450500
2023-05-30,2023-05-30,10.94,11.43,10.79,11.18,11.18,4555300
2023-05-31,2023-05-31,11.45,11.71,11.035,11.47,11.47,4901200
2023-06-01,2023-06-01,11.54,11.63,10.62,10.82,10.82,3106700
2023-06-02,2023-06-02,10.5,10.72,10.122,10.59,10.59,5807800
2023-06-05,2023-06-05,10.65,10.65,10.1,10.4,10.4,5424100
2023-06-06,2023-06-06,10.46,10.58,10.08,10.21,10.21,3955400
2023-06-07,2023-06-07,10.08,11.2,9.795,11.11,11.11,13474300
2023-06-08,2023-06-08,11.09,11.23,10.38,10.46,10.46,7767600
2023-06-09,2023-06-09,10.07,10.3,9.721,10.18,10.18,13390900
2023-06-12,2023-06-12,9.94,10.1,9.6,9.63,9.63,6481800
2023-06-13,2023-06-13,9.29,9.69,9.211,9.36,9.36,7066600
2023-06-14,2023-06-14,9.36,9.559,8.96,8.98,8.98,14407300
2023-06-15,2023-06-15,9.2,9.28,8.54,8.69,8.69,8904000
2023-06-16,2023-06-16,8.45,9.04,8.44,9.02,9.02,7921900
2023-06-20,2023-06-20,9.13,9.27,8.782,8.9,8.9,6188500
2023-06-21,2023-06-21,8.95,9.65,8.87,9.55,9.55,11687500
2023-06-22,2023-06-22,9.76,9.83,9.12,9.15,9.15,7558700
2023-06-23,2023-06-23,9.47,9.62,9.1,9.34,9.34,8197700
2023-06-26,2023-06-26,9.37,10.18,9.09,10.17,10.17,8034000
2023-06-27,2023-06-27,9.89,10.11,9.421,9.53,9.53,8523600
2023-06-28,2023-06-28,9.65,9.66,8.94,9.23,9.23,10014800
2023-06-29,2023-06-29,9.19,9.569,9.092,9.47,9.47,6037200
2023-06-30,2023-06-30,9.12,9.15,8.76,8.95,8.95,8104800
2023-07-03,2023-07-03,8.79,8.881,8.62,8.73,8.73,4042200
2023-07-05,2023-07-05,8.82,8.85,8.531,8.69,8.69,7091000
2023-07-06,2023-07-06,8.96,9.21,8.83,8.89,8.89,9257900
2023-07-07,2023-07-07,8.84,9.0,8.6,8.99,8.99,7068800
2023-07-10,2023-07-10,9.05,9.55,8.99,9.21,9.21,7071000
2023-07-11,2023-07-11,9.22,9.42,9.07,9.14,9.14,5194700
2023-07-12,2023-07-12,8.76,8.94,8.55,8.66,8.66,10908100
2023-07-13,2023-07-13,8.34,8.38,7.91,7.97,7.97,9890900
2023-07-14,2023-07-14,7.9,8.14,7.55,8.05,8.05,10559700
2023-07-17,2023-07-17,7.89,8.01,7.71,7.77,7.77,6972000
2023-07-18,2023-07-18,7.78,8.02,7.36,7.45,7.45,12014400
2023-07-19,2023-07-19,7.3,7.57,7.26,7.5,7.5,19088600
2023-07-20,2023-07-20,7.89,8.61,7.822,8.54,8.54,17445300
